log_votes,mpa_PG-13,log_budget,genre_Action,release_year,movie_age,mpa_Not Rated,genre_Documentary,log_gross_worldwide
10.085850775128717,0.0,16.300417291085605,0.0,2006.0,20.0,0.0,0.0,15.621585240513024
4.727387818712341,0.0,16.300417291085605,0.0,2020.0,6.0,0.0,0.0,8.960596138864794
7.8636512654486515,0.0,16.300417291085605,0.0,2014.0,12.0,0.0,0.0,9.74020362461931
12.703816069256568,0.0,18.24632736871235,0.0,2017.0,9.0,0.0,0.0,19.96625182428197
9.305741456739435,0.0,15.096444681204078,0.0,2013.0,13.0,0.0,0.0,14.351440611951139
12.013706813470414,0.0,18.197537205138154,0.0,1999.0,27.0,0.0,0.0,18.991014087443567
10.404293143019792,0.0,16.341239282272525,0.0,2009.0,17.0,0.0,0.0,17.118952542713956
4.948759890378168,0.0,16.300417291085605,0.0,2022.0,4.0,0.0,0.0,8.026170194946426
7.313886831633462,0.0,16.118095750958314,0.0,2000.0,26.0,0.0,0.0,10.813096007646362
6.846943139585379,0.0,10.463131911491967,0.0,1987.0,39.0,1.0,0.0,5.327876168789581
7.3783837129967145,0.0,16.300417291085605,0.0,2021.0,5.0,1.0,0.0,11.040326470676431
8.006700845440367,0.0,16.300417291085605,0.0,2020.0,6.0,0.0,0.0,16.773151376512924
7.0909098220799835,0.0,16.300417291085605,0.0,2020.0,6.0,1.0,0.0,9.552439604462528
8.412054873292933,0.0,16.300417291085605,0.0,1954.0,72.0,1.0,0.0,8.90598676523643
5.5093883366279774,0.0,16.300417291085605,0.0,2023.0,3.0,0.0,0.0,10.464274083455889
7.550135342488429,0.0,16.300417291085605,0.0,1988.0,38.0,0.0,0.0,14.660030706937782
5.220355825078324,0.0,16.300417291085605,0.0,2015.0,11.0,0.0,1.0,9.105090961257085
11.51293546492023,1.0,18.420680753952364,1.0,2019.0,7.0,0.0,0.0,18.662766866546075
11.034905792929415,1.0,17.9426449591384,0.0,1995.0,31.0,0.0,0.0,18.496525393636873
12.502470376049185,1.0,18.035018277846262,1.0,2010.0,16.0,0.0,0.0,20.364464470916726
10.950824090522445,0.0,17.341871111992198,0.0,2017.0,9.0,0.0,0.0,16.966325976464763
12.36308066783498,0.0,16.118095750958314,0.0,1999.0,27.0,0.0,0.0,17.263301947978338
9.90353755128617,0.0,16.300417291085605,0.0,2008.0,18.0,0.0,1.0,14.00237594258586
10.736418414365376,0.0,13.997832948091215,0.0,2000.0,26.0,0.0,0.0,14.769448072705327
11.034905792929415,0.0,13.754699481266208,0.0,1968.0,58.0,0.0,0.0,12.836080325866256
6.037870919922137,0.0,14.914123179965662,0.0,1999.0,27.0,0.0,0.0,9.595126468875947
7.937731775260109,0.0,16.300417291085605,0.0,2002.0,24.0,0.0,0.0,9.837401167408268
10.87806606028079,0.0,17.822843761378564,1.0,1996.0,30.0,0.0,0.0,16.740091560934392
4.955827057601261,0.0,12.899222326086994,0.0,2016.0,10.0,1.0,1.0,9.645623148493529
9.680406499268875,0.0,16.648723960844016,1.0,2001.0,25.0,0.0,0.0,13.704405797901307
9.90353755128617,0.0,16.300417291085605,0.0,1979.0,47.0,0.0,0.0,18.131203968651104
10.518700218288165,0.0,16.300417291085605,0.0,1993.0,33.0,0.0,0.0,17.09176867161056
6.208590026096629,0.0,16.300417291085605,0.0,2000.0,26.0,0.0,0.0,12.230784770125307
10.596659732783579,0.0,16.300417291085605,0.0,1978.0,48.0,0.0,0.0,10.572137101495674
11.050905878263567,0.0,18.420680753952364,0.0,2024.0,2.0,0.0,0.0,20.69190565979287
7.170888478512505,0.0,17.034386422832473,0.0,2013.0,13.0,0.0,0.0,17.67180810355978
11.686887175419702,0.0,16.257857680289998,0.0,1989.0,37.0,0.0,0.0,17.86677604913421
7.8636512654486515,0.0,15.520258832020865,0.0,1980.0,46.0,0.0,0.0,14.413094076596016
8.45553053102413,0.0,13.815510557964274,0.0,1994.0,32.0,0.0,0.0,12.362328251302753
7.313886831633462,0.0,16.300417291085605,0.0,2022.0,4.0,1.0,1.0,11.429815558247222
6.511745329644728,0.0,14.603968372873895,0.0,2015.0,11.0,1.0,0.0,9.119320973589014
7.783640596221253,1.0,16.300417291085605,0.0,2022.0,4.0,0.0,0.0,14.811661088477436
8.895766604056085,0.0,12.375013410830068,0.0,1963.0,63.0,1.0,0.0,10.280347403633957
11.19822841866684,0.0,16.012735246411598,0.0,2016.0,10.0,0.0,0.0,16.337173508529244
7.550135342488429,0.0,16.300417291085605,0.0,1985.0,41.0,0.0,0.0,16.46168542627038
10.933124826700707,1.0,17.909855136853043,0.0,2009.0,17.0,0.0,0.0,17.46182157153351
4.605170185988092,0.0,16.300417291085605,0.0,2018.0,8.0,0.0,0.0,9.755741320381864
12.628070334272698,0.0,16.811242881518265,1.0,2013.0,13.0,0.0,0.0,17.646152517209963
