id,title,rating_num,votes_num,stars_list,directors_list,writers_list,star_fame,director_fame,writer_fame,combined_fame,star_profile_tier,director_profile_tier,writer_profile_tier,n_stars,n_directors,n_writers
tt0026465,Here Comes Cookie,6.2,184.0,"['George Burns', 'Gracie Allen', 'George Barbier', 'Betty Furness', 'Andrew Tombes', 'Rafael Alcayde', 'James Burke', 'Lee Kohlmar', 'Milla Davenport', 'Harry Holman']",['Norman Z. McLeod'],"['Don Hartman', 'Sam Mintz']",68.0,42.0,28.0,46.0,Low-profile,High-profile,High-profile,10,1,2
tt0059245,The Greatest Story Ever Told,6.6,12000.0,"['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston', 'Michael Anderson Jr.', 'Carroll Baker', 'Ina Balin', 'Pat Boone', 'Victor Buono', 'Richard Conte', 'Joanna Dunham']",['George Stevens'],"['Fulton Oursler', 'Henry Denker', 'James Lee Barrett']",73.0,28.0,12.0,37.666666666666664,High-profile,High-profile,Low-profile,10,1,3
tt0043812,The Mob,7.1,2800.0,"['Broderick Crawford', 'Betty Buehler', 'Richard Kiley', 'Otto Hulett', 'Matt Crowley', 'Neville Brand', 'Ernest Borgnine', 'Walter Klavun', 'Lynn Baggett', 'Jean Alexander']",['Robert Parrish'],"['William Bowers', 'Ferguson Findley']",78.0,19.0,39.0,45.333333333333336,High-profile,Low-profile,High-profile,10,1,2
tt0216851,Järngänget,3.9,718.0,"['Emil Forselius', 'Rafael Edholm', 'Alexander Skarsgård', 'Peter Lorentzon', 'Yaba Holst', 'Per Oscarsson', 'Marika Lagercrantz', 'Agneta Ekmanner', 'Josephine Bornebusch', 'Görel Crona']",['Jon Lindström'],"['Mats Gustavsson', 'Rita Holst', 'Jon Lindström']",26.0,2.0,2.0,10.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0056810,Act One,5.9,293.0,"['George Hamilton', 'Jason Robards', 'George Segal', 'Jack Klugman', 'Sam Levene', 'Ruth Ford', 'Eli Wallach', 'Joseph Leon', 'Martin Wolfson', 'Sam Groom']",['Dore Schary'],"['Moss Hart', 'Dore Schary']",49.0,2.0,22.0,24.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0030301,The Jury's Secret,6.2,46.0,"['Kent Taylor', 'Fay Wray', 'Jane Darwell', 'Nan Grey', 'Larry J. Blake', 'Fritz Leiber', 'Leonard Mudie', 'Samuel S. Hinds', 'Granville Bates', 'Halliwell Hobbes']",['Edward Sloman'],"['Lester Cole', 'Newman Levy']",113.0,34.0,30.0,59.0,High-profile,High-profile,High-profile,10,1,2
tt0033874,The Man Who Came to Dinner,7.5,9400.0,"['Bette Davis', 'Ann Sheridan', 'Monty Woolley', 'Richard Travis', 'Jimmy Durante', 'Billie Burke', 'Reginald Gardiner', 'Elisabeth Fraser', 'Grant Mitchell', 'George Barbier']",['William Keighley'],"['Julius J. Epstein', 'George S. Kaufman', 'Moss Hart']",89.0,37.0,59.0,61.666666666666664,High-profile,High-profile,High-profile,10,1,3
tt6146586,John Wick: Chapter 3 - Parabellum,7.4,449000.0,"['Keanu Reeves', 'Halle Berry', 'Ian McShane', 'Laurence Fishburne', 'Mark Dacascos', 'Asia Kate Dillon', 'Lance Reddick', 'Tobias Segal', 'Anjelica Huston', 'Saïd Taghmaoui']",['Chad Stahelski'],"['Derek Kolstad', 'Shay Hatten', 'Chris Collins']",59.0,4.0,8.0,23.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt1756799,The Day,5.2,14000.0,"['Shawn Ashmore', 'Brianna Barnes', 'Ashley Bell', 'Brayden Edwards', 'Michael Eklund', 'Steffi Hagel', 'Cory Hardrict', 'Dominic Monaghan', 'Shimon Moore', 'Shannyn Sossamon']",['Douglas Aarniokoski'],['Luke Passmore'],12.0,2.0,3.0,5.666666666666667,Low-profile,Low-profile,Low-profile,10,1,1
tt0054179,I piaceri del sabato notte,5.7,24.0,"['Jeanne Valérie', 'Andreina Pagnani', 'Maria Perschy', 'Elsa Martinelli', 'Pierre Brice', 'Scilla Gabel', 'Jean Murat', 'Romolo Valli', 'Roberto Risso', 'Corrado Pani']","[""Daniele D'Anza""]","['Oreste Biancoli', ""Daniele D'Anza"", 'Mino Guerrini']",32.0,1.0,37.0,23.333333333333332,Low-profile,Low-profile,High-profile,10,1,3
tt7958736,Ma,5.6,66000.0,"['Octavia Spencer', 'Diana Silvers', 'Juliette Lewis', 'McKaley Miller', 'Corey Fogelmanis', 'Gianni Paolo', 'Dante Brown', 'Tanyell Waivers', 'Dominic Burgess', 'Heather Marie Pate']",['Tate Taylor'],['Scotty Landes'],39.0,7.0,2.0,16.0,Low-profile,Low-profile,Low-profile,10,1,1
tt14641788,Enola Holmes 2,6.8,109000.0,"['Millie Bobby Brown', 'Henry Cavill', 'David Thewlis', 'Louis Partridge', 'Susan Wokoma', 'Adeel Akhtar', 'Sharon Duncan-Brewster', 'Helena Bonham Carter', 'Sofia Stavrinou', 'John Parshall']",['Harry Bradbeer'],"['Jack Thorne', 'Harry Bradbeer', 'Nancy Springer']",42.0,2.0,8.0,17.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt0044982,The Flavor of Green Tea Over Rice,7.7,4000.0,"['Shin Saburi', 'Michiyo Kogure', 'Kôji Tsuruta', 'Chishû Ryû', 'Chikage Awashima', 'Keiko Tsushima', 'Kuniko Miyake', 'Eijirô Yanagi', 'Hisao Toake', 'Yûko Mochizuki']",['Yasujirô Ozu'],"['Kôgo Noda', 'Yasujirô Ozu']",59.0,41.0,34.0,44.666666666666664,Low-profile,High-profile,High-profile,10,1,2
tt0038303,Anna and the King of Siam,7.0,2800.0,"['Irene Dunne', 'Rex Harrison', 'Linda Darnell', 'Lee J. Cobb', 'Gale Sondergaard', 'Mikhail Rasumny', 'Dennis Hoey', 'Tito Renaldo', 'Richard Lyon', 'John Abbott']",['John Cromwell'],"['Talbot Jennings', 'Sally Benson', 'Margaret Landon']",62.0,45.0,18.0,41.666666666666664,Low-profile,High-profile,Low-profile,10,1,3
tt0308379,Dark Water,6.7,36000.0,"['Hitomi Kuroki', 'Rio Kanno', 'Mirei Oguchi', 'Asami Mizukawa', 'Fumiyo Kohinata', 'Yû Tokui', 'Isao Yatsu', 'Shigemitsu Ogi', 'Maiko Asano', 'Yukiko Ikari']",['Hideo Nakata'],"['Kôji Suzuki', 'Takashige Ichise', 'Hideo Nakata']",5.0,5.0,8.0,6.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0064389,The Wanderer,6.7,300.0,"['Brigitte Fossey', 'Jean Blaise', 'Alain Libolt', 'Alain Noury', 'Juliette Villard', 'Christian de Tillière', 'Marcel Cuvelier', 'Thérèse Quentin', 'Serge Spira', 'Bruno Castan']",['Jean-Gabriel Albicocco'],"['Alain-Fournier', 'Jean-Gabriel Albicocco', 'Isabelle Rivière']",17.0,2.0,1.0,6.666666666666667,Low-profile,Low-profile,Low-profile,10,1,3
tt0172467,Frau Holle,6.4,304.0,"['Mathilde Danegger', 'Karin Ugowski', 'Katharina Lind', 'Elfriede Florin', 'Herbert Graedtke', 'Gudrun Lüth', 'Rudi Pfaff', 'Jürgen Pörschmann', 'Wolfgang Vermeiren', 'Rolf Dietrich Zienau']",['Gottfried Kolditz'],"['Jacob Grimm', 'Wilhelm Grimm', 'Günter Kaltofen']",6.0,4.0,38.0,16.0,Low-profile,Low-profile,High-profile,10,1,3
tt4003774,Meet the Mormons,6.4,2100.0,"['Jermaine Sullivan', 'Ken Niumatalolo', 'Carolina Muñoz Marin', 'Bishnu Adhikari', 'Gail Halvorsen', 'Dawn Armstrong', 'Jenna Kim Jones']",['Blair Treu'],"['Jermaine Sullivan', 'Ken Niumatalolo', 'Carolina Muñoz Marin']",1.0,2.0,1.0,1.3333333333333333,Low-profile,Low-profile,Low-profile,7,1,3
tt0127017,The Marihuana Story,5.1,53.0,"['Pedro López Lagar', 'Fanny Navarro', 'Golde Flami', 'Nathán Pinzón', 'Eduardo Cuitiño', 'Alberto de Mendoza', 'Gilberto Peyret', 'Roberto Durán', 'Héctor Quintanilla', 'Pilar Gómez']",['León Klimovsky'],"['Wilfredo Jiménez', 'Bernio Mason']",29.0,19.0,1.0,16.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0101761,The Doors,7.2,102000.0,"['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan', 'Frank Whaley', 'Kevin Dillon', 'Michael Wincott', 'Michael Madsen', 'Josh Evans', 'Dennis Burkley', 'Billy Idol']",['Oliver Stone'],"['Randall Jahnson', 'Oliver Stone']",46.0,23.0,20.0,29.666666666666668,Low-profile,High-profile,Low-profile,10,1,2
tt0043302,Atto di accusa,6.6,106.0,"['Lea Padovani', 'Marcello Mastroianni', 'Karl Ludwig Diehl', 'Andrea Checchi', 'Marga Cella', 'Amilcare Pettinelli', 'Gaetano Verna', 'Alda Mangini', 'Emma Baron', 'Paolo Ferrara']",['Giacomo Gentilomo'],"['Silvana Magnoni', 'Franco Brusati', 'Gaspare Cataldo']",103.0,14.0,17.0,44.666666666666664,High-profile,Low-profile,Low-profile,10,1,3
tt0105810,Where the Day Takes You,6.5,4100.0,"['Dermot Mulroney', 'Robert Knepper', 'Laura San Giacomo', 'Sean Astin', 'Balthazar Getty', 'Will Smith', 'James Le Gros', 'Ricki Lake', 'Lara Flynn Boyle', 'Peter Dobson']",['Marc Rocco'],"['Michael Hitchcock', 'Kurt Voss', 'Marc Rocco']",60.0,4.0,8.0,24.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0038735,Meet Me on Broadway,5.6,101.0,"['Marjorie Reynolds', 'Frederick Brady', 'Jinx Falkenburg', 'Spring Byington', 'Allen Jenkins', 'Gene Lockhart', 'Loren Tindall', 'Eddie Acuff', 'Rod Alexander', 'Brooks Benedict']",['Leigh Jason'],"['George Bricker', 'Jack Henley']",101.0,22.0,53.0,58.666666666666664,High-profile,Low-profile,High-profile,10,1,2
tt0219374,Unconditional Love,6.7,4200.0,"['Kathy Bates', 'Rupert Everett', 'Jonathan Pryce', 'Ashley Anne Ayer', 'Kaja Stiglic', 'Lisa Nicole Wilkerson', 'Dan Aykroyd', 'Beth Littleford', 'Amo Gulinello', 'Meredith Eaton']",['P.J. Hogan'],"['Jocelyn Moorhouse', 'P.J. Hogan']",59.0,6.0,5.0,23.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0410454,The Work and the Glory,6.5,1200.0,"['Sam Hennings', 'Eric Johnson', 'Alexander Carroll', 'Brenda Strong', 'Tiffany Dupont', 'Brighton Hertford', 'Kimberly Varadi', 'Colin Ford', 'Kathryn Firago', 'Jim Grimshaw']",['Russell Holt'],"['Russell Holt', 'Gerald N. Lund']",11.0,1.0,3.0,5.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0057709,The Young and the Brave,5.4,236.0,"['Rory Calhoun', 'William Bendix', 'Richard Jaeckel', 'Richard Arlen', 'John Agar', 'Manuel Padilla Jr.', 'Robert Ivers', 'Weaver Levy', 'Dennis Richards', 'Robert Goshen']",['Francis D. Lyon'],"['Ronald Davidson', 'Beirne Lay Jr.', 'Harry M. Slott']",118.0,14.0,36.0,56.0,High-profile,Low-profile,High-profile,10,1,3
tt0033426,Borrowed Hero,5.3,96.0,"['Alan Baxter', 'Florence Rice', 'Constance Worth', 'John Hamilton', 'Mary Gordon', 'Wilma Francis', 'Stanley Andrews', 'Richard Terry', 'Jerry Marlowe', 'Paul Everton']",['Lewis D. Collins'],"['Ben Roberts', 'Sidney Sheldon', 'Earle Snell']",69.0,56.0,57.0,60.666666666666664,Low-profile,High-profile,High-profile,10,1,3
tt2326554,A Girl Walks Home Alone at Night,6.9,40000.0,"['Sheila Vand', 'Arash Marandi', 'Marshall Manesh', 'Mozhan Navabi', 'Dominic Rains', 'Rome Shadanloo', 'Milad Eghbali', 'Reza Sixo Safai', 'Ray Haratian', 'Ana Lily Amirpour']",['Ana Lily Amirpour'],['Ana Lily Amirpour'],8.0,3.0,3.0,4.666666666666667,Low-profile,Low-profile,Low-profile,10,1,1
tt0021708,Bachelor's Folly,7.2,18.0,"['Herbert Marshall', 'Edna Best', 'Anne Grey', 'Gordon Harker', 'Nigel Bruce', 'Alfred Drayton', 'Leslie Perrins', 'Allan Aynesworth', 'Melville Cooper', 'John Charlton']",['T. Hayes Hunter'],"['Angus MacPhail', 'Robert Stevenson', 'Edgar Wallace']",71.0,14.0,83.0,56.0,High-profile,Low-profile,High-profile,10,1,3
tt0259207,Backstage,5.8,349.0,"['Jay-Z', 'DMX', 'Method Man', 'Redman', 'Beanie Sigel', 'DJ Clue', 'Amil', 'Ja Rule', 'Memphis Bleek', 'Damon Dash']",['Chris Fiore'],"['Jay-Z', 'DMX', 'Method Man']",16.0,1.0,3.0,6.666666666666667,Low-profile,Low-profile,Low-profile,10,1,3
tt0033027,Scatterbrain,6.8,56.0,"['Judy Canova', 'Alan Mowbray', 'Ruth Donnelly', 'Eddie Foy Jr.', 'Joseph Cawthorn', 'Wallace Ford', 'Isabel Jewell', 'Luis Alberni', 'Billy Gilbert', 'Emmett Lynn']",['Gus Meins'],"['Val Burton', 'Jack Townley', 'Paul Conlan']",117.0,12.0,41.0,56.666666666666664,High-profile,Low-profile,High-profile,10,1,3
tt0079588,The Muppet Movie,7.6,41000.0,"['Jim Henson', 'Frank Oz', 'Jerry Nelson', 'Richard Hunt', 'Dave Goelz', 'Charles Durning', 'Austin Pendleton', 'Edgar Bergen', 'Milton Berle', 'Mel Brooks']",['James Frawley'],"['Jerry Juhl', 'Jack Burns']",58.0,5.0,5.0,22.666666666666668,Low-profile,Low-profile,Low-profile,10,1,2
tt0083960,Forced Vengeance,5.5,3600.0,"['Chuck Norris', 'Mary Louise Weller', 'Camila Griggs', 'Michael Cavanaugh', 'David Opatoshu', 'Seiji Sakaguchi', 'Frank Michael Liu', 'Bob Minor', 'Lloyd Kino', 'Leigh Hamilton']",['James Fargo'],"['Franklin Thompson', 'James Fargo']",28.0,9.0,2.0,13.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0014079,The Ghost City,7.0,25.0,"['Pete Morrison', 'Margaret Morris', 'Al Wilson', 'Frank Rice', 'Bud Osborne', 'Lola Todd', 'Slim Cole', 'Alfred Allen', 'Neola May', 'Valerio Olivo']",['Jay Marchant'],['George W. Pyper'],74.0,7.0,15.0,32.0,High-profile,Low-profile,Low-profile,10,1,1
tt28252581,Mr. Rani,9.2,1600.0,"['Madhu Chandra', 'Lakshmi Karanth', 'Parvati Nair', 'Anand Ninasam', 'Srivatsa Shyam', 'Deepak Subramanya']",['Madhu Chandra'],['Madhu Chandra'],1.0,1.0,1.0,1.0,Low-profile,Low-profile,Low-profile,6,1,1
tt0191273,Me Deixa de Quatro,5.6,33.0,"['Helena Ramos', 'Carlos Arena', 'Arlindo Barreto', 'Zaira Bueno', 'Darby Daniel', 'Suleiman Daoud', 'Aryadne de Lima', 'Rossana Ghessa', 'Cecílio Giglioti', 'Serafim Gonzalez']",['Fauzi Mansur'],"['Penna Filho', 'Waldir Kopesky', 'Fauzi Mansur']",12.0,6.0,6.0,8.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0120082,Scream 2,6.3,221000.0,"['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Jada Pinkett Smith', 'Omar Epps', 'Paulette Patterson', 'Rasila Schroeder', 'Heather Graham', 'Roger Jackson', 'Peter Deming']",['Wes Craven'],['Kevin Williamson'],45.0,20.0,11.0,25.333333333333332,Low-profile,Low-profile,Low-profile,10,1,1
tt0053626,Baishey Shravana,7.3,123.0,"['Gyanesh Mukherjee', 'Madhavi Mukherjee', 'Hemangini Devi', 'Umanath Bhattacharya', 'Sumita Dasgupta', 'Anup Kumar', 'Rajlakshmi Devi', 'Asha Devi', 'Bharati Bannerjee', 'Chidananda Das Gupta']",['Mrinal Sen'],"['Chidananda Das Gupta', 'Mrinal Sen']",12.0,2.0,2.0,5.333333333333333,Low-profile,Low-profile,Low-profile,10,1,2
tt0052629,The Big Operator,6.4,380.0,"['Mickey Rooney', 'Steve Cochran', 'Mamie Van Doren', 'Mel Tormé', 'Ray Danton', 'Jim Backus', 'Ray Anthony', 'Jackie Coogan', 'Charles Chaplin Jr.', 'Maila Nurmi']",['Charles F. Haas'],"['Paul Gallico', 'Allen Rivkin', 'Robert Smith']",113.0,9.0,42.0,54.666666666666664,High-profile,Low-profile,High-profile,10,1,3
tt0109798,Revenge of the Musketeers,5.8,3700.0,"['Sophie Marceau', 'Philippe Noiret', 'Claude Rich', 'Sami Frey', 'Jean-Luc Bideau', 'Raoul Billerey', 'Charlotte Kady', 'Nils Tavernier', 'Gigi Proietti', 'Jean-Paul Roussillon']",['Bertrand Tavernier'],"['Michel Léviant', 'Jean Cosmos', 'Riccardo Freda']",66.0,21.0,19.0,35.333333333333336,Low-profile,Low-profile,Low-profile,10,1,3
tt0495036,If I Didn't Care,4.7,259.0,"['Bill Sage', 'Susan Misner', 'Roy Scheider', 'Noelle Beck', 'Ronald Guttman', 'Brian McQuillan', 'Phyllis Somerville', 'Nico Yektai', 'Darius Yekati', 'Alex Kilgore']","['Ben Cummings', 'Orson Cummings']","['Ben Cummings', 'Orson Cummings']",34.0,1.0,1.0,12.0,Low-profile,Low-profile,Low-profile,10,2,2
tt0489270,Saw III,6.2,220000.0,"['Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen', 'Bahar Soomekh', 'Donnie Wahlberg', 'Dina Meyer', 'Leigh Whannell', 'Mpho Koaho', 'Barry Flatman', 'Lyriq Bent']",['Darren Lynn Bousman'],"['Leigh Whannell', 'James Wan']",17.0,8.0,13.0,12.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt11358398,The Man Standing Next,7.0,4600.0,"['Lee Byung-hun', 'Lee Sung-min', 'Kwak Do-won', 'Lee Hee-joon', 'Kim So-jin', 'Farid-Eric Bernard', 'Jerry Rector', 'Paul Battle', 'Aïmen Derriachi', 'Lee Do-guk']",['Min-ho Woo'],"['Lee Ji-min', 'Min-ho Woo']",20.0,2.0,2.0,8.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0264820,Magalir Mattum,7.4,654.0,"['Revathi', 'Urvashi', 'Rohini', 'Nassar', 'Madhan Bob', 'Kamal Haasan', 'Crazy Mohan', 'Nagesh', 'Singeetam Srinivasa Rao', 'Renuka']",['Singeetam Srinivasa Rao'],"['Kamal Haasan', 'Crazy Mohan']",57.0,9.0,19.0,28.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0095140,Fatal Pulse,3.5,389.0,"['Michelle McCormick', 'Ken Roberts', 'Joe Estevez', 'Alex Courtney', 'Steven Henry', 'Blair Karsch', 'Kitty', 'Sky Nicholas', ""Maureen O'Hanlon"", 'Cindra Skotzko']",['Anthony J. Christopher'],['James Hundhausen'],21.0,1.0,1.0,7.666666666666667,Low-profile,Low-profile,Low-profile,10,1,1
tt0075432,Winterhawk,5.7,673.0,"['Leif Erickson', 'Woody Strode', 'Denver Pyle', 'L.Q. Jones', 'Elisha Cook Jr.', 'Seamon Glass', 'Dennis Fimple', 'Arthur Hunnicutt', 'Dawn Wells', 'Chuck Pierce Jr.']",['Charles B. Pierce'],"['Charles B. Pierce', 'Earl E. Smith', 'Kalai Strode']",67.0,9.0,7.0,27.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt9023894,Final Frequency,3.0,215.0,"['Lou Ferrigno Jr.', 'Charles Shaughnessy', 'Kirby Bliss Blanton', 'Richard Burgi', 'Nikki SooHoo', 'Kim Estes', 'Luke Guldan', 'Josh Murray', 'Abhay Walia', 'Nicolas Alexandre']",['Tim Lowry'],"['Penny Gibben', 'Christine Fry']",7.0,1.0,1.0,3.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0019625,After the Fog,6.3,39.0,"['Mary Philbin', 'Edmund Burns', 'Carmelita Geraghty', 'Russell Simpson', 'Margaret Seddon', 'Allan Simpson', 'Joseph Bennett']",['Leander De Cordova'],"['George Terwilliger', 'Arthur F. Statter']",92.0,5.0,20.0,39.0,High-profile,Low-profile,Low-profile,7,1,2
tt0114608,Tales from the Crypt: Demon Knight,6.7,27000.0,"['Billy Zane', 'William Sadler', 'Jada Pinkett Smith', 'Brenda Bakke', 'CCH Pounder', 'Dick Miller', 'Thomas Haden Church', 'John Schuck', 'Charles Fleischer', 'Tim DeZarn']",['Ernest R. Dickerson'],"['Ethan Reiff', 'Cyrus Voris', 'Mark Bishop']",42.0,6.0,7.0,18.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt0026525,In Person,6.3,596.0,"['Ginger Rogers', 'George Brent', 'Alan Mowbray', 'Grant Mitchell', 'Samuel S. Hinds', 'Joan Breslau', 'Louis Mason', 'Spencer Charters', 'William B. Davidson', 'George Davis']",['William A. Seiter'],"['Samuel Hopkins Adams', 'Allan Scott', 'Glenn Tryon']",117.0,94.0,45.0,85.33333333333333,High-profile,High-profile,High-profile,10,1,3
tt0028003,Murder on a Bridle Path,6.2,543.0,"['James Gleason', 'Helen Broderick', 'Louise Latimer', 'Owen Davis Jr.', 'John Arledge', 'John Carroll', 'Leslie Fenton', 'Christian Rub', 'Sheila Terry', 'Willie Best']","['William Hamilton', 'Edward Killy']","['Dorothy Yost', 'Thomas Lennon', 'Edmund H. North']",100.0,19.0,46.0,55.0,High-profile,Low-profile,High-profile,10,2,3
tt0055318,Posse from Hell,6.6,1400.0,"['Audie Murphy', 'John Saxon', 'Zohra Lampert', 'Vic Morrow', 'Robert Keith', 'Rodolfo Acosta', 'Royal Dano', 'Frank Overton', 'James Bell', 'Paul Carr']",['Herbert Coleman'],['Clair Huffaker'],64.0,2.0,12.0,26.0,Low-profile,Low-profile,Low-profile,10,1,1
tt1623205,Oz the Great and Powerful,6.3,218000.0,"['James Franco', 'Michelle Williams', 'Rachel Weisz', 'Mila Kunis', 'Zach Braff', 'Bill Cobbs', 'Joey King', 'Tony Cox', 'Stephen R. Hart', 'Abigail Spencer']",['Sam Raimi'],"['Mitchell Kapner', 'David Lindsay-Abaire', 'L. Frank Baum']",42.0,15.0,11.0,22.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt0023064,The Intruder,4.6,157.0,"['Lila Lee', 'Monte Blue', 'Gwen Lee', 'Arthur Housman', 'Sidney Bracey', 'Mischa Auer', 'Harry Cording', 'William B. Davidson', 'Wilfred Lucas', 'Lynton Brent']",['Albert Ray'],['Frances Hyland'],98.0,19.0,41.0,52.666666666666664,High-profile,Low-profile,High-profile,10,1,1
tt0119109,Fathers' Day,5.3,17000.0,"['Robin Williams', 'Billy Crystal', 'Julia Louis-Dreyfus', 'Nastassja Kinski', 'Charlie Hofheimer', 'Bruce Greenwood', 'Dennis Burkley', 'Haylie Johnson', 'Charles Rocket', ""Patti D'Arbanville""]",['Ivan Reitman'],"['Francis Veber', 'Lowell Ganz', 'Babaloo Mandel']",56.0,17.0,30.0,34.333333333333336,Low-profile,Low-profile,High-profile,10,1,3
tt1541160,Flypaper,6.3,35000.0,"['Patrick Dempsey', 'Ashley Judd', 'Tim Blake Nelson', 'Mekhi Phifer', 'Matt Ryan', 'Jeffrey Tambor', 'John Ventimiglia', 'Pruitt Taylor Vince', 'Curtis Armstrong', 'Rob Huebel']",['Rob Minkoff'],"['Jon Lucas', 'Scott Moore']",44.0,8.0,12.0,21.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0068000,Snake Fist Fighter,5.1,2200.0,"['Jackie Chan', 'Siu-Tin Yuen', 'Hung-Lieh Chen', 'Dean Shek', 'Kwok-Choi Hon', 'Biao Yuen', 'Feng Tien', 'Yeong-moon Kwon', 'Kwok-Kuen Chan', 'Kam Cheung']","['Mu Chu', 'Hai-Feng Wei']",['Sun Liu'],87.0,4.0,1.0,30.666666666666668,High-profile,Low-profile,Low-profile,10,2,1
tt0179334,The Masque of the Red Death,4.0,455.0,"['Frank Stallone', 'Brenda Vaccaro', 'Herbert Lom', 'Michelle McBride', 'Christine Lunde', ""Christobel d'Ortez"", 'Simon Poland', 'Foziah Davidson', 'Lindsay Reardon', 'Godfrey Charles']",['Alan Birkinshaw'],"['Edgar Allan Poe', 'Michael J. Murray']",87.0,7.0,52.0,48.666666666666664,High-profile,Low-profile,High-profile,10,1,2
tt0076524,Paradistorg,6.0,156.0,"['Marianne Aminoff', 'Maria Blomkvist', 'Anna Borg', 'Margaretha Byström', 'Agneta Ekmanner', 'Pontus Gustafsson', 'Mats Helander', 'Inga Landgré', 'Dagny Lind', 'Oscar Ljung']",['Gunnel Lindblom'],"['Ulla Isaksson', 'Gunnel Lindblom']",15.0,1.0,5.0,7.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0024834,Are We Civilized?,5.0,68.0,"['William Farnum', 'Anita Louise', 'Frank McGlynn Sr.', 'LeRoy Mason', 'Oscar Apfel', 'Stuart Holmes', 'Allan Cavan', 'Conrad Seideman', 'Sidney T. Pink', 'Harry Burkhardt']",['Edwin Carewe'],"['Harold M. Sherman', 'Finis Fox']",73.0,23.0,20.0,38.666666666666664,High-profile,High-profile,Low-profile,10,1,2
tt0103213,Virgin High,3.8,695.0,"['Richard Gabai', 'Tracy Dali', 'Burt Ward', 'Maureen LaVette', 'Kent Burden', 'Jeff Bowser', 'Cathrine Grace', 'Spridle Esponda', 'Larissa Collins', 'Linnea Quigley']",['Richard Gabai'],"['Jeff Neill', 'Richard Gabai']",25.0,10.0,3.0,12.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt0047171,Letters from My Windmill,6.9,140.0,"['Antonin Fabre', 'Rellys', 'Fernand Sardou', 'Robert Vattier', 'Pierrette Bruno', 'Roger Crouzet', 'Serge Davin', 'Christian Lude', 'Henri Arius', 'Guy Alland']",['Marcel Pagnol'],"['Alphonse Daudet', 'Marcel Pagnol']",17.0,13.0,27.0,19.0,Low-profile,Low-profile,High-profile,10,1,2
tt0250935,A ritmo de twist,5.9,20.0,"[""Manuel 'Loco' Valdés"", 'Roberto Ramírez Garza', 'María Eugenia Rubio', 'Elizabeth Campbell', 'Erika Carlsson', 'Lisa Rossel', 'Joaquín García Vargas', 'Luis Aragón', 'Jorge Mondragón', 'Julián de Meriche']",['Benito Alazraki'],['Alfredo Salazar'],32.0,10.0,23.0,21.666666666666668,Low-profile,Low-profile,High-profile,10,1,1
tt0039061,Un revenant,7.3,306.0,"['Louis Jouvet', 'Gaby Morlay', 'François Périer', 'Jean Brochard', 'Ludmilla Tchérina', 'Hélène Ronsard', 'Arthur Honegger', 'Léo Lapara', 'Armand Lurville', 'Maurice Nasil']",['Christian-Jaque'],"['Henri Jeanson', 'Christian-Jaque', 'Louis Chavance']",42.0,38.0,30.0,36.666666666666664,Low-profile,High-profile,High-profile,10,1,3
