year,month,star_count,runtime,averageRating
1950,10,10,1.0,6.6
1991,11,10,1.0,6.9
1947,4,10,1.0,6.0
1948,7,10,1.0,6.4
1975,7,10,1.0,4.7
1939,3,10,1.0,7.8
1948,9,10,1.0,6.8
2016,4,10,1.0,6.7
1937,7,10,1.0,6.9
1975,1,10,1.0,3.8
2001,8,10,1.0,6.5
1970,9,10,1.0,4.4
1970,9,7,1.0,4.5
2014,5,10,1.0,6.5
1947,10,10,1.0,7.3
1992,2,10,1.0,4.1
2009,8,10,1.0,3.8
2012,7,10,1.0,6.5
2000,6,10,1.0,5.6
1995,2,10,1.0,5.5
1965,9,10,3.0,7.1
1977,4,10,1.0,7.0
1969,2,10,1.0,7.5
2002,8,5,1.0,7.3
1946,7,10,1.0,6.6
2008,4,10,1.0,6.7
1949,3,10,1.0,5.9
1944,1,10,1.0,6.4
1933,4,10,1.0,6.1
2012,3,10,1.0,5.5
1931,9,10,1.0,5.4
1929,8,10,1.0,6.8
1931,12,10,1.0,6.3
1946,7,10,55.0,6.1
1955,10,1,1.0,7.6
1975,4,10,1.0,7.6
1957,5,10,1.0,5.2
1928,10,10,1.0,6.3
1954,9,10,1.0,7.4
2004,1,10,2.0,4.2
2000,7,10,2.0,5.0
1922,5,10,1.0,6.0
1929,2,10,1.0,3.2
1932,6,10,1.0,6.3
1950,9,10,1.0,5.7
1932,12,10,1.0,6.5
2013,2,10,2.0,6.1
2011,11,10,2.0,6.7
2017,8,10,1.0,6.0
1925,4,10,1.0,2.2
1993,12,10,2.0,7.1
1946,9,10,1.0,7.4
1996,10,10,2.0,6.8
1937,9,10,1.0,6.5
1996,11,10,1.0,8.0
1930,10,10,1.0,5.7
1980,10,10,2.0,7.7
2018,9,10,1.0,5.8
1985,11,9,1.0,6.8
2006,8,10,1.0,4.0
1961,1,10,1.0,4.1
2014,1,10,2.0,7.8
2007,10,10,1.0,3.8
1983,10,10,1.0,6.8
2022,2,10,2.0,8.2
1990,5,10,1.0,5.7
1946,1,1,7.0,7.9
1995,7,1,1.0,8.0
1923,9,10,2.0,6.5
1972,7,10,1.0,6.1
1993,12,10,1.0,3.8
2003,6,10,1.0,5.3
1997,12,10,1.0,3.8
1926,3,10,1.0,3.7
1939,7,3,1.0,1.7
1965,8,10,1.0,4.8
1933,1,10,1.0,6.5
1936,1,10,1.0,6.2
1987,2,10,1.0,6.7
1930,12,10,1.0,5.4
2007,8,10,1.0,6.2
1960,9,10,1.0,5.5
1927,8,10,1.0,6.8
1949,1,10,1.0,7.1
1973,8,10,1.0,6.4
2002,11,10,1.0,6.5
1949,5,10,1.0,6.1
1998,1,10,1.0,6.8
1985,12,3,2.0,5.5
1925,8,10,1.0,6.6
2015,11,10,1.0,6.2
1962,10,10,1.0,6.9
1927,9,9,52.0,6.7
1976,7,10,2.0,7.9
1924,4,10,2.0,7.9
1989,9,10,1.0,7.0
2007,10,10,1.0,6.6
2002,3,10,1.0,5.6
1938,6,10,1.0,5.8
1947,8,10,1.0,7.0
2005,3,10,1.0,6.3
2003,11,9,1.0,6.0
2017,3,10,1.0,8.7
2021,11,10,1.0,6.3
1944,7,10,1.0,4.5
1997,4,10,2.0,6.8
1930,3,9,1.0,4.4
1964,4,10,1.0,6.1
2006,1,10,1.0,6.2
2013,9,10,1.0,5.5
1937,7,10,1.0,5.3
1971,5,10,1.0,5.4
2013,5,10,2.0,7.7
2019,9,10,1.0,3.2
1952,1,10,1.0,6.3
1953,2,10,1.0,6.5
1939,6,10,1.0,6.5
1936,8,10,1.0,6.6
2014,6,3,1.0,7.4
1995,6,10,2.0,7.7
1925,3,10,1.0,5.9
1927,1,10,1.0,6.9
2018,8,10,1.0,7.6
1964,12,10,1.0,6.6
2013,3,10,1.0,5.5
2011,10,10,1.0,5.4
1970,2,10,1.0,6.9
1973,3,10,1.0,6.1
1922,4,8,1.0,6.6
1942,8,10,1.0,7.0
1992,2,9,1.0,5.5
1975,10,10,1.0,5.4
2022,7,10,1.0,7.0
1929,7,10,1.0,7.1
1999,3,10,1.0,4.4
2012,4,1,1.0,7.3
1956,4,10,1.0,6.1
1994,6,10,1.0,5.9
1926,10,10,1.0,6.6
1971,12,10,1.0,5.8
1970,4,10,1.0,6.3
2004,2,5,1.0,7.8
1964,8,10,1.0,6.7
1957,8,10,1.0,8.2
2022,3,1,3.0,7.9
1950,4,10,4.0,6.7
1986,1,10,1.0,4.6
1973,5,10,1.0,8.0
1931,5,10,1.0,4.5
2014,5,10,1.0,6.2
1982,6,10,1.0,8.2
1976,4,6,2.0,6.5
1945,5,10,1.0,6.6
1945,7,10,1.0,5.4
2024,3,10,1.0,6.8
1943,6,10,1.0,6.7
1946,5,10,1.0,5.7
1965,6,10,1.0,5.8
1947,1,10,1.0,5.6
1958,9,10,1.0,7.0
2014,8,10,1.0,7.3
2004,4,10,1.0,5.9
1969,8,10,1.0,5.5
1985,4,10,1.0,5.3
2010,5,10,2.0,6.6
2016,10,10,1.0,6.1
1994,4,1,1.0,6.6
2009,7,10,2.0,3.8
2015,4,10,1.0,5.6
1955,6,10,1.0,5.9
1970,10,10,1.0,6.9
2020,9,10,2.0,6.0
1977,10,10,1.0,6.3
1954,9,10,1.0,7.3
1986,8,10,1.0,6.5
1953,4,10,1.0,5.9
1970,9,10,1.0,5.6
1936,11,10,1.0,7.1
1949,2,10,1.0,6.0
1946,4,10,2.0,7.1
1942,1,10,1.0,6.0
1968,1,10,1.0,5.9
1973,1,10,1.0,5.6
1982,7,10,1.0,5.4
1987,2,10,1.0,6.0
1978,5,10,1.0,5.1
1961,5,10,1.0,6.3
2019,12,10,1.0,5.8
1965,7,10,1.0,6.3
2004,1,10,1.0,4.3
2012,6,1,1.0,7.0
1951,2,10,1.0,7.2
1992,1,10,1.0,4.0
1933,7,10,59.0,5.6
1968,12,10,1.0,5.2
1950,5,10,1.0,5.5
1939,8,10,57.0,5.6
1974,9,10,1.0,6.1
1976,7,10,1.0,4.8
1965,4,10,2.0,7.3
1975,12,10,1.0,5.8
1969,9,10,1.0,6.0
1968,3,10,1.0,4.5
1978,3,10,1.0,7.0
2001,3,10,1.0,7.2
1994,2,10,2.0,7.5
1943,10,10,1.0,6.1
1977,6,10,1.0,7.1
1959,4,10,1.0,7.2
1950,11,10,1.0,5.8
2003,1,10,1.0,6.6
2013,12,10,3.0,8.2
2003,3,10,1.0,7.2
2014,12,10,1.0,6.9
2025,2,10,1.0,7.0
1938,4,10,1.0,6.0
1968,5,10,1.0,4.6
1976,4,10,1.0,7.5
1942,1,10,1.0,6.1
1986,9,10,2.0,7.7
1958,10,10,1.0,6.1
1945,1,10,1.0,5.2
1986,1,10,1.0,4.5
1923,6,9,1.0,6.2
1944,1,10,1.0,5.5
1986,4,10,1.0,4.7
1931,5,10,1.0,6.0
2012,7,10,1.0,7.2
1930,3,5,1.0,6.8
1987,7,10,1.0,6.9
1994,5,10,1.0,3.9
2020,7,10,1.0,4.6
2012,7,10,2.0,6.8
1955,3,10,1.0,5.3
2022,8,10,1.0,2.9
1966,5,10,1.0,6.5
1978,6,10,1.0,6.3
2000,9,1,46.0,7.1
1927,3,10,50.0,7.0
2004,5,10,1.0,5.3
1945,1,10,1.0,5.3
1929,2,10,1.0,5.0
1992,3,10,1.0,6.5
1964,5,10,1.0,7.8
1970,9,10,1.0,4.0
1981,3,9,1.0,4.6
1998,1,10,1.0,5.9
1980,12,10,1.0,6.4
1950,2,10,1.0,6.1
1963,5,6,1.0,5.1
2003,1,10,1.0,3.6
1996,1,10,1.0,3.8
2009,8,10,1.0,6.3
1978,2,10,1.0,6.1
1981,11,10,1.0,6.9
2018,3,10,1.0,6.1
1977,1,10,1.0,6.6
1960,10,10,1.0,5.6
1948,9,10,1.0,6.3
2020,9,10,1.0,5.6
1974,12,10,1.0,6.6
1935,10,10,1.0,6.1
1952,9,10,1.0,7.4
1974,12,10,1.0,6.3
1971,3,10,1.0,5.3
2007,10,10,1.0,7.2
1957,7,10,1.0,8.1
1994,9,10,1.0,6.3
1958,3,10,1.0,6.7
2018,12,10,1.0,6.4
2011,3,10,1.0,5.5
1975,6,10,1.0,6.1
2004,4,10,1.0,6.3
1946,4,10,1.0,6.4
2014,9,10,1.0,4.7
1980,1,10,1.0,6.9
1998,3,10,1.0,6.1
1967,12,10,2.0,6.2
1962,1,10,1.0,4.5
1944,10,10,1.0,7.4
2003,2,5,1.0,5.5
1944,4,10,1.0,6.0
1981,1,10,1.0,6.7
1964,12,10,2.0,8.2
2008,3,10,2.0,5.5
1960,3,10,1.0,4.3
1985,3,7,1.0,7.2
2014,12,10,2.0,6.0
1965,4,10,1.0,7.6
2012,5,10,1.0,6.0
1991,9,10,1.0,5.9
2017,8,10,1.0,6.0
2003,2,10,1.0,6.7
1928,3,10,1.0,6.6
1967,1,10,1.0,4.4
1942,5,10,1.0,6.9
1969,11,10,1.0,5.5
1966,4,10,1.0,6.1
2001,11,10,1.0,6.2
2004,5,10,1.0,7.3
1950,7,10,1.0,7.7
1984,9,10,1.0,4.7
1982,12,10,1.0,4.9
1953,8,10,1.0,6.6
1937,5,10,58.0,5.7
1926,1,8,1.0,6.0
1987,5,10,1.0,6.3
1955,7,10,1.0,5.9
2003,7,10,1.0,6.7
1986,3,10,1.0,7.8
2014,10,10,1.0,7.3
1991,7,10,1.0,5.3
1949,11,10,1.0,6.6
2010,4,5,1.0,6.6
1942,5,10,1.0,6.7
1969,8,10,1.0,6.3
1946,3,10,1.0,6.3
2016,5,10,1.0,6.3
2013,2,10,1.0,5.5
1949,9,10,2.0,6.9
1954,12,10,2.0,7.0
2024,12,10,1.0,6.8
1947,4,10,1.0,6.7
1989,7,10,1.0,6.3
2008,7,10,1.0,7.3
1950,8,10,1.0,6.5
1977,9,10,2.0,8.2
2023,3,10,1.0,6.7
1972,10,10,1.0,7.7
1940,8,10,1.0,5.9
1967,11,9,1.0,4.4
2013,11,1,1.0,7.6
2015,7,10,1.0,7.3
1948,9,10,1.0,6.2
1934,6,10,1.0,5.9
1984,9,10,1.0,6.6
2018,2,10,1.0,7.6
1928,6,7,1.0,6.1
2003,2,10,1.0,7.1
1932,7,10,1.0,6.3
1989,8,10,1.0,6.4
1973,6,4,1.0,2.1
1953,2,10,1.0,7.0
2001,7,10,1.0,6.7
2025,2,10,2.0,7.1
1989,4,10,1.0,5.3
1978,3,10,1.0,5.1
2005,2,10,1.0,5.6
1963,11,10,1.0,5.1
1964,9,10,1.0,6.2
2018,4,10,1.0,8.5
2009,4,1,1.0,6.4
1955,10,10,1.0,6.7
2008,7,10,1.0,6.0
1925,9,10,1.0,6.4
2000,6,10,1.0,6.8
1963,3,10,2.0,8.2
2019,9,10,1.0,8.0
2017,6,10,1.0,6.7
2010,1,10,5.0,6.0
1981,1,10,1.0,5.8
1929,12,10,1.0,5.4
1934,3,10,1.0,5.4
2007,8,10,1.0,5.8
2012,4,10,1.0,6.9
1943,9,10,1.0,5.6
1947,12,10,1.0,6.5
2008,1,10,1.0,2.8
2006,11,10,1.0,6.7
2018,9,10,1.0,4.7
2001,11,10,1.0,6.8
1938,3,10,57.0,5.8
1934,2,10,1.0,6.0
1983,11,10,2.0,4.7
2019,7,10,1.0,6.8
1973,11,7,1.0,5.1
1993,4,10,1.0,3.5
2001,4,9,1.0,5.8
1986,8,10,1.0,6.5
1976,9,2,53.0,7.0
1958,7,10,1.0,5.5
1977,8,10,1.0,6.6
2005,8,10,1.0,4.1
1943,2,10,1.0,5.6
1970,3,10,1.0,4.5
1993,8,10,1.0,6.3
1968,6,10,1.0,6.9
1930,9,10,1.0,7.0
1930,7,9,1.0,4.6
1999,4,10,1.0,5.8
2010,9,10,1.0,6.7
1974,2,10,1.0,4.2
2012,11,10,1.0,5.6
1990,1,10,2.0,7.4
1970,11,10,1.0,7.1
1922,9,8,1.0,7.0
1935,7,10,1.0,6.3
1927,12,10,1.0,7.1
2014,6,10,2.0,6.1
1975,1,10,1.0,4.7
1970,6,10,1.0,5.9
1959,1,10,1.0,7.2
2012,12,10,2.0,7.8
1988,9,7,1.0,5.0
1986,3,10,1.0,4.5
1934,1,10,1.0,6.6
1942,10,10,58.0,6.1
2011,11,10,1.0,6.1
2022,7,10,1.0,7.0
1945,12,10,1.0,5.1
1998,6,10,1.0,5.0
2016,9,10,1.0,5.7
2013,10,10,1.0,6.2
1943,3,10,1.0,5.9
1934,5,10,1.0,5.8
1973,10,10,1.0,6.4
2020,1,10,1.0,5.6
2024,6,10,2.0,5.5
2020,4,10,1.0,5.2
1959,3,10,1.0,5.5
2002,4,10,1.0,6.7
1930,3,10,1.0,5.4
2002,1,10,1.0,5.5
1934,8,10,58.0,5.6
1939,11,10,1.0,4.8
2024,3,10,1.0,7.0
1949,5,10,1.0,6.5
1941,2,10,1.0,6.1
2008,5,10,1.0,7.1
1981,4,10,2.0,7.3
2010,12,10,1.0,4.6
2017,9,10,2.0,7.1
2006,10,10,1.0,7.1
1959,10,10,1.0,5.5
2010,10,10,1.0,7.0
1941,3,10,1.0,6.7
1992,8,10,2.0,8.2
2023,3,10,1.0,6.7
1940,2,4,1.0,6.0
2016,12,10,1.0,5.3
1985,2,10,1.0,7.1
1991,10,10,1.0,7.0
1964,12,10,1.0,5.9
1929,8,10,1.0,6.8
1981,10,10,1.0,5.3
1937,11,10,1.0,5.7
1964,1,10,1.0,3.8
2023,3,10,2.0,6.8
1979,9,10,1.0,6.9
1928,12,10,1.0,5.5
1947,7,10,1.0,6.5
2023,11,10,1.0,6.1
2020,2,10,1.0,5.4
1980,12,10,1.0,6.5
1935,9,10,1.0,6.6
1982,5,10,1.0,5.6
1997,12,10,1.0,5.2
1970,3,10,1.0,5.4
1966,5,10,1.0,5.7
1969,9,10,1.0,5.3
2022,5,10,1.0,6.5
1988,7,10,1.0,5.8
1930,11,10,49.0,6.4
1995,2,10,1.0,3.7
1939,8,10,1.0,6.7
2010,7,10,2.0,5.7
2015,10,10,1.0,6.6
1998,11,10,1.0,7.3
1932,10,10,56.0,5.3
1951,6,10,1.0,6.1
1931,5,10,1.0,6.0
2007,9,10,1.0,6.2
1948,4,10,1.0,8.1
1958,11,10,1.0,6.0
2008,1,10,1.0,6.1
2008,9,10,1.0,6.0
1938,9,10,1.0,5.6
1994,4,10,1.0,5.6
1952,12,10,1.0,5.7
2008,11,10,2.0,5.3
1946,3,10,1.0,6.6
1948,4,10,1.0,5.9
1966,5,10,1.0,7.7
1989,5,10,2.0,6.4
1934,1,10,1.0,6.8
1979,9,10,1.0,7.0
1969,4,10,1.0,4.0
1971,12,10,1.0,5.7
1960,11,10,1.0,6.3
2012,4,10,1.0,6.5
2016,11,6,1.0,7.6
1936,9,8,1.0,6.0
1923,5,10,1.0,6.6
1936,6,10,1.0,7.1
2009,12,10,1.0,5.8
1953,5,10,1.0,7.1
1989,12,10,1.0,7.5
2005,6,10,1.0,6.2
2001,9,10,1.0,5.1
1932,7,10,1.0,7.1
2023,11,10,1.0,5.3
2024,10,2,1.0,5.3
2007,4,10,3.0,7.5
2025,1,10,1.0,4.1
1996,4,10,1.0,6.7
1998,8,10,1.0,6.9
2000,1,10,1.0,6.8
2006,4,10,1.0,7.6
1993,6,10,1.0,7.1
2016,2,10,1.0,4.7
1989,9,10,2.0,6.6
1976,1,10,2.0,8.3
1956,3,10,1.0,6.5
2009,11,9,1.0,7.0
1978,1,10,1.0,6.4
2011,1,10,1.0,5.3
1993,4,10,1.0,4.0
1953,4,10,1.0,7.0
1949,7,10,1.0,6.6
1928,1,10,3.0,6.6
1994,9,10,1.0,5.6
1954,12,10,1.0,5.8
1966,8,10,1.0,5.2
1967,12,10,1.0,4.6
1926,2,10,1.0,6.6
1966,3,10,1.0,5.0
1994,5,10,1.0,6.4
2005,4,9,1.0,6.5
1973,8,10,1.0,7.5
1935,5,10,1.0,5.6
2006,8,9,2.0,5.1
2004,9,10,1.0,7.5
1952,7,10,1.0,6.3
1946,12,10,1.0,7.0
1972,10,10,1.0,6.9
1935,4,9,1.0,7.3
1963,9,10,1.0,6.9
2009,9,10,1.0,6.9
2000,10,10,1.0,5.6
1957,12,10,1.0,6.3
1974,8,10,1.0,6.9
1927,3,1,50.0,6.0
2019,3,1,1.0,7.0
1957,2,10,1.0,5.3
2015,6,10,1.0,6.6
2011,11,10,1.0,6.2
1991,4,5,2.0,7.2
1951,2,10,1.0,7.3
1971,4,8,1.0,5.4
1991,8,10,2.0,7.2
2019,5,10,1.0,7.1
1924,5,6,1.0,7.9
1969,1,10,1.0,6.2
1945,1,10,2.0,6.9
1928,5,10,58.0,4.0
2007,10,10,1.0,7.1
1938,9,10,58.0,5.5
2025,6,10,1.0,7.7
1954,6,10,1.0,6.3
1987,9,10,1.0,5.1
2009,8,10,1.0,8.4
1950,2,10,1.0,7.5
1983,10,10,1.0,7.2
1996,8,10,1.0,7.0
1931,8,10,1.0,6.9
2013,12,10,1.0,7.4
1988,10,10,1.0,7.1
1920,2,10,1.0,2.8
1960,10,10,1.0,6.1
1990,4,10,1.0,5.7
1930,5,10,1.0,5.3
1937,11,10,1.0,6.1
2012,9,10,1.0,4.9
1925,11,7,49.0,7.0
1930,10,10,1.0,4.9
2000,10,10,3.0,7.0
1946,12,10,2.0,7.0
1937,4,10,1.0,6.8
1941,1,10,1.0,6.1
1928,5,1,59.0,6.9
2024,3,10,1.0,6.3
2015,8,10,1.0,6.3
1939,8,10,1.0,6.1
1956,9,10,1.0,5.7
1987,9,10,1.0,5.8
1990,10,10,1.0,5.6
2007,11,10,1.0,5.7
1994,9,10,1.0,7.4
1967,3,10,1.0,5.5
1964,9,10,1.0,5.9
1981,7,10,1.0,5.9
2020,10,10,1.0,6.2
1938,5,10,1.0,5.6
1953,12,10,1.0,5.2
1929,8,10,1.0,5.4
1972,2,10,1.0,6.0
1983,9,9,59.0,5.1
1934,5,10,56.0,4.7
1923,11,10,2.0,7.3
1924,9,10,1.0,3.2
1984,4,10,1.0,8.0
1945,8,10,1.0,7.3
2012,12,10,2.0,6.2
1983,12,10,1.0,6.9
1993,12,10,1.0,5.0
1936,5,10,3.0,4.6
1990,1,10,1.0,6.5
1936,12,10,1.0,5.7
1976,8,10,1.0,6.2
1945,11,10,1.0,6.1
1957,9,9,1.0,6.6
1941,8,10,59.0,6.8
1975,9,10,1.0,5.7
2000,1,9,1.0,7.5
1938,10,10,1.0,6.5
1999,8,10,1.0,4.3
1965,9,10,1.0,6.3
1977,2,10,1.0,4.5
1980,1,10,58.0,5.2
2002,3,10,1.0,8.4
2009,3,10,1.0,5.6
2020,9,10,1.0,7.6
1967,10,10,1.0,4.7
2017,8,10,1.0,6.6
1948,12,10,1.0,6.5
1989,11,10,1.0,6.6
1953,9,9,1.0,5.9
1934,2,10,1.0,6.9
1992,1,10,1.0,6.0
1967,1,10,1.0,7.4
1995,10,10,1.0,6.6
1977,1,10,1.0,6.4
2012,1,10,1.0,6.6
1922,11,6,1.0,5.5
2009,6,10,1.0,7.9
2010,8,10,1.0,7.7
1980,6,10,1.0,6.6
2011,9,10,1.0,6.8
1981,2,10,1.0,7.3
1960,5,7,1.0,6.9
1922,1,10,1.0,7.0
2024,5,10,1.0,6.4
1985,5,10,1.0,5.1
1976,8,10,1.0,4.7
1967,8,10,1.0,3.4
1988,10,10,1.0,6.3
1946,3,10,1.0,5.9
2013,6,10,1.0,6.0
2022,7,10,2.0,6.6
1974,11,10,1.0,4.6
1953,10,10,1.0,6.2
2019,10,10,1.0,7.3
1971,1,10,1.0,7.7
1975,3,10,2.0,6.1
1946,3,10,1.0,6.3
1964,6,10,1.0,5.3
1973,8,10,1.0,3.9
1941,9,10,1.0,5.9
2020,6,10,1.0,3.3
2010,11,10,1.0,6.8
1925,9,8,1.0,7.2
1942,2,10,1.0,6.2
2005,11,10,2.0,7.8
2021,1,10,1.0,7.0
1969,12,10,2.0,6.2
1989,5,10,1.0,5.9
1938,1,10,1.0,6.2
1981,11,10,1.0,6.3
1940,8,10,1.0,6.7
1979,9,10,1.0,6.5
2014,11,10,1.0,7.6
1987,4,10,1.0,5.4
1953,5,10,1.0,6.1
2002,5,10,1.0,7.3
1999,8,10,1.0,5.7
2013,1,10,1.0,6.2
2021,10,10,1.0,4.6
2010,10,10,1.0,8.0
1920,4,10,1.0,7.1
2004,7,10,2.0,6.3
1980,9,10,1.0,5.4
2019,10,10,1.0,7.6
2024,3,10,2.0,8.5
1998,8,10,1.0,7.6
1970,8,10,1.0,5.6
2009,9,10,1.0,7.4
2020,11,10,1.0,4.8
1922,9,10,1.0,7.3
1946,2,10,1.0,5.8
2006,5,10,1.0,5.0
1946,9,10,1.0,6.9
1942,9,10,1.0,6.3
2024,10,10,1.0,4.2
1976,2,10,1.0,4.3
1937,4,10,1.0,5.8
1992,7,10,1.0,4.9
2011,4,10,1.0,5.7
2008,9,10,1.0,6.2
1929,12,8,2.0,7.4
1991,9,10,1.0,6.7
1964,5,9,1.0,7.2
1974,8,5,1.0,5.8
2007,9,10,1.0,6.8
2010,4,10,1.0,6.2
2010,4,10,1.0,6.9
1965,9,10,1.0,6.5
1992,3,10,1.0,5.0
1969,1,10,1.0,5.6
1984,3,10,1.0,5.6
1947,2,10,1.0,7.2
2015,5,10,1.0,5.9
1979,9,10,1.0,6.4
1984,10,10,1.0,5.1
1979,8,10,2.0,7.2
1970,4,10,1.0,4.1
2012,11,10,1.0,5.7
1958,9,10,1.0,6.0
1978,3,10,1.0,6.7
1932,9,8,1.0,6.8
2023,1,1,1.0,6.4
1965,9,10,1.0,5.0
1990,9,10,1.0,6.1
1974,9,10,1.0,5.8
1957,9,10,1.0,7.1
1928,10,8,1.0,5.0
1993,5,10,1.0,2.7
1977,3,10,1.0,5.8
2011,5,10,1.0,5.8
2000,2,10,1.0,7.5
1995,7,10,1.0,4.3
1996,8,10,1.0,6.0
2016,3,10,1.0,7.2
1946,10,10,1.0,6.8
2022,9,10,1.0,4.5
2000,10,10,2.0,6.6
1973,6,10,1.0,6.9
1951,6,10,1.0,6.0
2015,7,10,2.0,5.7
1954,8,10,1.0,5.2
1974,7,10,1.0,4.5
2001,4,10,1.0,3.4
1983,8,10,1.0,6.5
2011,12,10,1.0,5.2
1997,7,10,1.0,6.1
1944,8,10,1.0,5.1
1937,2,10,1.0,6.9
2020,2,10,1.0,5.4
1995,1,10,1.0,4.2
1948,1,10,1.0,7.8
1937,7,10,53.0,4.3
1936,7,10,1.0,5.9
1999,1,10,2.0,5.5
1963,9,9,1.0,3.0
2025,3,7,2.0,6.8
1986,2,10,2.0,7.2
1928,6,10,1.0,6.4
1959,9,10,1.0,7.2
2007,4,10,1.0,6.2
2023,4,10,1.0,6.5
1979,9,10,1.0,5.0
1976,4,10,1.0,6.7
1929,11,6,57.0,5.2
2008,3,10,1.0,7.3
1966,7,10,1.0,8.0
1939,2,10,1.0,8.1
1952,1,10,1.0,7.1
1928,10,10,2.0,5.9
1994,10,10,1.0,6.4
2005,2,10,2.0,7.0
1997,1,10,1.0,6.1
2004,10,10,1.0,5.5
1968,9,4,1.0,5.6
2011,11,10,1.0,3.8
1935,5,10,1.0,6.6
1946,3,10,1.0,5.5
1956,10,10,1.0,5.5
2016,2,10,2.0,7.6
2017,9,10,1.0,5.1
1952,2,10,1.0,7.1
1967,12,10,1.0,5.6
2015,5,10,1.0,5.4
1937,3,10,1.0,5.7
1962,6,10,2.0,7.7
1981,9,10,1.0,7.1
1990,2,10,1.0,5.0
1991,12,10,2.0,6.6
2012,11,10,1.0,6.2
1948,11,10,1.0,6.5
1936,2,10,1.0,6.2
1985,8,10,1.0,4.7
1955,12,10,1.0,6.2
1964,12,10,1.0,6.7
1932,9,10,1.0,5.8
1947,1,10,1.0,7.1
1959,11,10,1.0,5.5
2011,12,10,2.0,7.0
2019,10,10,2.0,7.6
1998,8,6,2.0,8.2
2022,3,10,1.0,6.6
2012,8,10,2.0,5.1
1957,9,10,1.0,6.9
1980,1,10,1.0,3.1
1932,7,10,1.0,3.6
1968,1,10,1.0,5.8
1938,6,10,1.0,7.1
2014,9,10,2.0,6.4
2008,5,5,1.0,8.1
1929,3,9,2.0,7.2
2008,12,10,2.0,7.6
1976,12,10,1.0,5.1
1985,8,10,1.0,5.7
1932,5,10,1.0,7.8
1974,6,7,1.0,5.4
2011,9,10,1.0,6.8
1968,11,10,1.0,7.1
1990,9,10,48.0,6.2
1994,4,10,1.0,4.6
1956,9,10,1.0,6.4
1970,8,10,1.0,5.7
2017,2,1,2.0,8.2
2015,5,10,1.0,6.7
1956,12,10,55.0,5.5
1939,3,10,1.0,5.7
1999,5,10,1.0,7.2
1966,9,10,1.0,6.2
2019,5,10,1.0,6.4
2004,2,10,1.0,6.3
1991,8,10,1.0,5.9
2006,7,10,1.0,5.7
1959,11,10,1.0,5.2
1935,11,10,1.0,6.9
1945,1,10,1.0,6.8
1982,1,10,1.0,6.5
2023,5,10,1.0,5.9
1973,12,10,1.0,3.7
1984,1,10,1.0,7.1
2021,9,10,1.0,4.5
1935,7,10,59.0,6.1
2000,3,10,1.0,6.1
2011,1,4,1.0,5.7
1961,6,10,1.0,6.7
1937,9,10,1.0,6.0
2011,8,10,1.0,7.0
2007,2,10,1.0,7.1
1992,6,10,2.0,6.5
1943,7,10,1.0,6.3
1952,8,10,1.0,5.1
1960,9,10,1.0,7.2
1977,7,10,1.0,7.4
1924,1,10,1.0,5.8
2001,6,10,1.0,7.0
2011,9,10,2.0,7.5
1962,8,9,1.0,6.5
1941,10,10,1.0,6.5
1976,4,10,1.0,6.7
1993,2,2,1.0,8.0
2011,9,10,1.0,6.3
1992,1,10,1.0,6.5
1954,9,10,1.0,6.7
2008,1,10,1.0,6.6
1973,9,7,1.0,5.7
1985,2,10,1.0,7.8
2015,11,10,2.0,4.4
1951,10,10,1.0,6.9
1973,6,10,1.0,5.4
2020,7,10,2.0,5.7
2024,4,10,1.0,4.8
2014,12,10,1.0,5.9
1982,2,10,1.0,4.7
2017,6,10,1.0,6.6
1966,3,4,1.0,3.3
1923,4,7,1.0,7.2
2015,2,10,2.0,6.7
2024,3,10,1.0,7.5
1940,10,10,2.0,6.3
2011,3,10,1.0,6.6
2006,6,10,1.0,3.7
1978,9,10,1.0,5.2
1988,8,10,1.0,6.7
2003,4,10,1.0,5.7
1945,1,10,1.0,6.5
1944,1,10,1.0,6.9
1992,3,10,1.0,6.1
1993,8,10,1.0,6.5
1941,3,10,1.0,8.0
1936,10,10,1.0,5.8
1951,3,10,1.0,7.1
1952,8,10,1.0,6.2
2017,3,10,1.0,6.9
1969,4,10,1.0,5.5
1982,5,10,4.0,7.6
2008,11,10,2.0,4.1
2006,6,10,1.0,6.7
1934,12,10,1.0,6.6
1959,4,10,1.0,7.9
2025,3,10,1.0,9.3
1935,7,10,1.0,6.8
2020,3,10,1.0,5.4
1998,11,10,2.0,6.9
2010,6,10,1.0,6.5
1958,1,10,1.0,5.6
2017,9,10,1.0,6.0
1973,6,10,1.0,7.4
1974,1,10,1.0,5.2
1995,1,10,1.0,4.5
1993,9,10,1.0,6.1
1958,11,10,1.0,6.8
2012,6,10,2.0,6.6
1937,7,10,1.0,4.4
1936,7,10,1.0,6.3
1973,9,10,1.0,3.7
1995,3,10,1.0,6.2
1964,11,10,1.0,7.0
1981,9,10,1.0,3.5
1953,8,10,1.0,6.4
2012,10,10,1.0,5.3
2019,5,10,2.0,7.3
2007,3,10,1.0,6.7
1970,11,10,1.0,5.6
2004,1,10,1.0,7.6
1983,8,10,1.0,2.7
1969,6,10,1.0,4.5
2001,12,10,4.0,8.2
1932,7,10,1.0,6.3
1921,12,10,1.0,4.8
1946,11,10,3.0,8.3
2011,9,10,1.0,6.4
2024,6,10,1.0,7.7
1946,5,10,1.0,5.2
1963,6,10,1.0,8.0
1957,8,10,1.0,7.2
1992,1,10,1.0,6.4
